2023-11-21 16:53:50,217 INFO    StreamThr :1569656 [internal.py:wandb_internal():86] W&B internal server running at pid: 1569656, started at: 2023-11-21 16:53:50.216649
2023-11-21 16:53:50,217 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: status
2023-11-21 16:53:50,218 INFO    WriterThread:1569656 [datastore.py:open_for_write():85] open: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165350-lz14b2bb/run-lz14b2bb.wandb
2023-11-21 16:53:50,219 DEBUG   SenderThread:1569656 [sender.py:send():380] send: header
2023-11-21 16:53:50,233 DEBUG   SenderThread:1569656 [sender.py:send():380] send: run
2023-11-21 16:53:50,674 INFO    SenderThread:1569656 [dir_watcher.py:__init__():211] watching files in: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165350-lz14b2bb/files
2023-11-21 16:53:50,674 INFO    SenderThread:1569656 [sender.py:_start_run_threads():1124] run started: lz14b2bb with start time 1700553230.21622
2023-11-21 16:53:50,678 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: check_version
2023-11-21 16:53:50,678 DEBUG   SenderThread:1569656 [sender.py:send_request():407] send_request: check_version
2023-11-21 16:53:50,759 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: run_start
2023-11-21 16:53:50,765 DEBUG   HandlerThread:1569656 [system_info.py:__init__():32] System info init
2023-11-21 16:53:50,766 DEBUG   HandlerThread:1569656 [system_info.py:__init__():47] System info init done
2023-11-21 16:53:50,766 INFO    HandlerThread:1569656 [system_monitor.py:start():194] Starting system monitor
2023-11-21 16:53:50,766 INFO    SystemMonitor:1569656 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-21 16:53:50,766 INFO    HandlerThread:1569656 [system_monitor.py:probe():214] Collecting system info
2023-11-21 16:53:50,767 INFO    SystemMonitor:1569656 [interfaces.py:start():190] Started cpu monitoring
2023-11-21 16:53:50,767 INFO    SystemMonitor:1569656 [interfaces.py:start():190] Started disk monitoring
2023-11-21 16:53:50,768 INFO    SystemMonitor:1569656 [interfaces.py:start():190] Started gpu monitoring
2023-11-21 16:53:50,768 INFO    SystemMonitor:1569656 [interfaces.py:start():190] Started memory monitoring
2023-11-21 16:53:50,768 INFO    SystemMonitor:1569656 [interfaces.py:start():190] Started network monitoring
2023-11-21 16:53:50,777 DEBUG   HandlerThread:1569656 [system_info.py:probe():196] Probing system
2023-11-21 16:53:50,784 DEBUG   HandlerThread:1569656 [system_info.py:_probe_git():181] Probing git
2023-11-21 16:53:50,794 DEBUG   HandlerThread:1569656 [system_info.py:_probe_git():189] Probing git done
2023-11-21 16:53:50,794 DEBUG   HandlerThread:1569656 [system_info.py:probe():244] Probing system done
2023-11-21 16:53:50,794 DEBUG   HandlerThread:1569656 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.17', 'python': '3.8.18', 'heartbeatAt': '2023-11-21T07:53:50.777419', 'startedAt': '2023-11-21T07:53:50.214329', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'run.py', 'codePathLocal': 'run.py', 'codePath': 'KnowledgeTracing/evaluation/run.py', 'git': {'remote': 'git@github.com:Yumo216/DGEKT.git', 'commit': 'a6ef5829d6dc25862fe46e394936bc04b7a3fbbb'}, 'email': 'kalimdor.week@gmail.com', 'root': '/home/xinfan/Desktop/DGEKT', 'host': 'ze-UbuntuX', 'username': 'xinfan', 'executable': '/home/xinfan/anaconda3/envs/KD/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3659.503583333333, 'min': 3000.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 3712.281, 'min': 3000.0, 'max': 4700.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4700.0}, {'current': 3903.59, 'min': 3000.0, 'max': 4700.0}, {'current': 3185.871, 'min': 3000.0, 'max': 4700.0}, {'current': 5374.843, 'min': 3000.0, 'max': 4700.0}, {'current': 4107.283, 'min': 3000.0, 'max': 4700.0}, {'current': 4801.595, 'min': 3000.0, 'max': 4700.0}, {'current': 4908.388, 'min': 3000.0, 'max': 4700.0}, {'current': 4924.362, 'min': 3000.0, 'max': 4700.0}, {'current': 4788.192, 'min': 3000.0, 'max': 4700.0}, {'current': 3000.0, 'min': 3000.0, 'max': 4700.0}, {'current': 4865.336, 'min': 3000.0, 'max': 4700.0}], 'disk': {'/': {'total': 1187.2697830200195, 'used': 309.713436126709}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 61.9179801940918}}
2023-11-21 16:53:50,794 INFO    HandlerThread:1569656 [system_monitor.py:probe():224] Finished collecting system info
2023-11-21 16:53:50,794 INFO    HandlerThread:1569656 [system_monitor.py:probe():227] Publishing system info
2023-11-21 16:53:50,794 DEBUG   HandlerThread:1569656 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-21 16:53:50,795 DEBUG   HandlerThread:1569656 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-21 16:53:50,795 DEBUG   HandlerThread:1569656 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-21 16:53:51,676 INFO    Thread-12 :1569656 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165350-lz14b2bb/files/conda-environment.yaml
2023-11-21 16:53:51,676 INFO    Thread-12 :1569656 [dir_watcher.py:_on_file_created():271] file/dir created: /home/xinfan/Desktop/DGEKT/KnowledgeTracing/evaluation/wandb/run-20231121_165350-lz14b2bb/files/requirements.txt
2023-11-21 16:53:51,917 DEBUG   HandlerThread:1569656 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-21 16:53:51,918 INFO    HandlerThread:1569656 [system_monitor.py:probe():229] Finished publishing system info
2023-11-21 16:53:51,919 DEBUG   SenderThread:1569656 [sender.py:send():380] send: files
2023-11-21 16:53:51,919 INFO    SenderThread:1569656 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-21 16:53:51,923 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: stop_status
2023-11-21 16:53:51,923 DEBUG   SenderThread:1569656 [sender.py:send_request():407] send_request: stop_status
2023-11-21 16:53:51,924 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-21 16:53:52,203 DEBUG   SenderThread:1569656 [sender.py:send():380] send: telemetry
2023-11-21 16:53:52,203 DEBUG   SenderThread:1569656 [sender.py:send():380] send: exit
2023-11-21 16:53:52,203 INFO    SenderThread:1569656 [sender.py:send_exit():585] handling exit code: 0
2023-11-21 16:53:52,203 INFO    SenderThread:1569656 [sender.py:send_exit():587] handling runtime: 1
2023-11-21 16:53:52,203 INFO    SenderThread:1569656 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-21 16:53:52,204 INFO    SenderThread:1569656 [sender.py:send_exit():593] send defer
2023-11-21 16:53:52,204 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:53:52,204 INFO    HandlerThread:1569656 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-21 16:53:52,204 DEBUG   SenderThread:1569656 [sender.py:send_request():407] send_request: defer
2023-11-21 16:53:52,204 INFO    SenderThread:1569656 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-21 16:53:52,204 INFO    SenderThread:1569656 [sender.py:transition_state():613] send defer: 1
2023-11-21 16:53:52,204 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:53:52,204 INFO    HandlerThread:1569656 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-21 16:53:52,204 DEBUG   SenderThread:1569656 [sender.py:send_request():407] send_request: defer
2023-11-21 16:53:52,204 INFO    SenderThread:1569656 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-21 16:53:52,204 INFO    SenderThread:1569656 [sender.py:transition_state():613] send defer: 2
2023-11-21 16:53:52,204 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:53:52,204 INFO    HandlerThread:1569656 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-21 16:53:52,204 INFO    HandlerThread:1569656 [system_monitor.py:finish():203] Stopping system monitor
2023-11-21 16:53:52,205 DEBUG   SystemMonitor:1569656 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-21 16:53:52,205 INFO    HandlerThread:1569656 [interfaces.py:finish():202] Joined cpu monitor
2023-11-21 16:53:52,205 DEBUG   SystemMonitor:1569656 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-21 16:53:52,205 INFO    HandlerThread:1569656 [interfaces.py:finish():202] Joined disk monitor
2023-11-21 16:53:52,205 DEBUG   SystemMonitor:1569656 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-21 16:53:52,230 INFO    HandlerThread:1569656 [interfaces.py:finish():202] Joined gpu monitor
2023-11-21 16:53:52,231 INFO    HandlerThread:1569656 [interfaces.py:finish():202] Joined memory monitor
2023-11-21 16:53:52,231 INFO    HandlerThread:1569656 [interfaces.py:finish():202] Joined network monitor
2023-11-21 16:53:52,231 DEBUG   SenderThread:1569656 [sender.py:send_request():407] send_request: defer
2023-11-21 16:53:52,231 INFO    SenderThread:1569656 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-21 16:53:52,231 INFO    SenderThread:1569656 [sender.py:transition_state():613] send defer: 3
2023-11-21 16:53:52,231 DEBUG   SenderThread:1569656 [sender.py:send():380] send: stats
2023-11-21 16:53:52,231 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:53:52,231 INFO    HandlerThread:1569656 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-21 16:53:52,232 DEBUG   SenderThread:1569656 [sender.py:send_request():407] send_request: defer
2023-11-21 16:53:52,232 INFO    SenderThread:1569656 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-21 16:53:52,232 INFO    SenderThread:1569656 [sender.py:transition_state():613] send defer: 4
2023-11-21 16:53:52,232 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:53:52,232 INFO    HandlerThread:1569656 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-21 16:53:52,232 DEBUG   SenderThread:1569656 [sender.py:send_request():407] send_request: defer
2023-11-21 16:53:52,232 INFO    SenderThread:1569656 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-21 16:53:52,232 INFO    SenderThread:1569656 [sender.py:transition_state():613] send defer: 5
2023-11-21 16:53:52,232 DEBUG   HandlerThread:1569656 [handler.py:handle_request():146] handle_request: defer
2023-11-21 16:53:52,232 INFO    HandlerThread:1569656 [handler.py:handle_request_defer():172] handle defer: 5
